order_id,voucher_amount,date_time,eta_seconds,food_price,cust_id,rating,delivery_fee,resto_id,status,random_id
FOOD-10529,0,2018-08-20T21:11:34.079994,1302,26300,123830,5,4000,742628961,Completed,0.983459381
FOOD-10231,0,2018-07-22T19:07:44.308174,5001,43300,1364703,5,19000,742539196,Completed,0.5535799981
FOOD-10947,0,2018-09-22T11:11:36.080154,2387,110300,366528,,12000,742538012,Completed,0.2473882404
FOOD-10527,0,2018-08-20T19:45:36.349985,2233,35100,849324,5,10000,742649031,Completed,0.2268294488
FOOD-10107,0,2018-07-10T21:06:53.442784,2504,37400,1232372,,4000,742734984,Completed,0.5313288633
FOOD-10912,5000,2018-09-19T18:12:51.429310,2583,64300,1135466,5,1000,742641984,Completed,0.07080061735
FOOD-10488,0,2018-08-17T10:09:34.287721,2672,65400,366528,,23000,742582839,Completed,0.7866366048
FOOD-10638,0,2018-08-31T19:59:12.888503,1616,50100,185166,5,10000,742614879,Completed,0.1832319563
FOOD-11040,0,2018-09-28T11:49:10.279427,2813,33300,960065,,9000,742641741,Completed,0.07241061314
FOOD-10512,0,2018-08-18T21:11:28.294357,1131,27300,395715,,4000,742650674,Completed,0.2983897238
FOOD-10482,0,2018-08-16T15:55:17.762394,2145,87400,866805,5,17000,742608870,Completed,0.6679041377
FOOD-10304,5000,2018-07-30T15:36:51.603505,1177,54000,1094787,5,4000,742543845,Completed,0.5071618787
FOOD-10866,4000,2018-09-16T20:20:17.066225,1404,50400,638765,,0,742582617,Completed,0.5034074435
FOOD-10509,0,2018-08-18T21:01:28.451382,122,188400,123830,,24000,742579094,Cancelled,0.5501663635
FOOD-10110,0,2018-07-11T12:50:43.883586,1119,27500,1284060,5,2000,742753560,Completed,0.2685569346
FOOD-10286,0,2018-07-28T17:32:35.305945,1469,23600,158214,5,4000,742610474,Completed,0.7955227958
FOOD-10983,0,2018-09-23T16:01:32.603190,2834,39200,384520,5,9000,742565366,Completed,0.2421170891
FOOD-10199,0,2018-07-20T15:17:16.383643,722,25700,366528,,12000,742598213,Cancelled,0.7855840489
FOOD-11018,2000,2018-09-26T15:21:30.483140,155,28900,255310,,0,742633392,Cancelled,0.9938227222
FOOD-10635,5000,2018-08-31T15:08:48.475953,2451,41900,304856,5,14000,742645951,Completed,0.1678364726
FOOD-10368,0,2018-08-05T10:06:03.589922,1459,78100,1081809,,4000,742549676,Completed,0.9893960758
FOOD-10454,0,2018-08-12T20:23:20.513883,1831,103400,1094787,5,9000,742586988,Completed,0.4309552301
FOOD-10184,5000,2018-07-19T10:55:51.441634,558,200600,725307,,1000,742560888,Cancelled,0.5275323032
FOOD-10596,0,2018-08-26T21:22:19.091005,1808,73800,1472725,5,5000,742549439,Completed,0.6798710659
FOOD-11041,0,2018-09-28T15:59:38.945733,635,110000,949010,,12000,742608386,Cancelled,0.7362645357
FOOD-10179,0,2018-07-18T19:25:27.052750,2344,161000,361927,,4000,742532381,Completed,0.5015189485
FOOD-10535,0,2018-08-21T20:28:16.420636,1482,69200,1095259,,4000,742720289,Completed,0.8300925788
FOOD-10833,0,2018-09-15T16:00:06.382805,697,62100,1191779,,8000,742723260,Cancelled,0.1091729879
FOOD-10325,0,2018-08-01T15:42:36.162257,3025,132700,815241,,17000,742539744,Completed,0.8936242076
FOOD-10610,0,2018-08-29T07:08:22.497341,1860,42000,193679,5,4000,742609078,Completed,0.4870288362
FOOD-10873,5000,2018-09-17T12:45:54.094232,2617,115400,617777,,8000,742548024,Completed,0.9179012307
FOOD-10338,0,2018-08-02T22:00:08.487268,1399,20300,466885,5,4000,742732462,Completed,0.2826986583
FOOD-10681,0,2018-09-02T20:44:15.298237,1253,121400,1347550,,15000,742603296,Cancelled,0.1183501254
FOOD-10086,0,2018-07-08T21:15:48.980415,1219,46900,1081809,5,5000,200003382,Completed,0.07388988872
FOOD-10003,0,2018-07-01T13:40:19.932690,1718,61900,146294,5,12000,200000964,Completed,0.04532734237
FOOD-10796,0,2018-09-14T11:37:17.209745,1908,35600,929284,5,4000,742547795,Completed,0.2427192398
FOOD-10040,0,2018-07-04T19:58:23.357407,1994,162400,472466,5,4000,742621782,Completed,0.1370564078
FOOD-10918,0,2018-09-20T14:15:29.706646,1406,59200,1296335,5,4000,742538309,Completed,0.6684741938
FOOD-10332,0,2018-08-02T12:59:37.592299,2118,39700,82880,,10000,742740010,Completed,0.02854638818
FOOD-10321,0,2018-08-01T12:15:14.539358,1391,18600,228764,,2000,742706753,Completed,0.4543982287
FOOD-10497,0,2018-08-18T11:52:46.817649,1973,89300,1240387,5,10000,742608118,Completed,0.627625224
FOOD-10221,0,2018-07-22T12:53:39.138866,163,21400,331176,,4000,742649031,Cancelled,0.8590971526
FOOD-10664,0,2018-09-02T01:42:28.460235,2,47000,316834,,12000,742676756,Cancelled,0.09993174944
FOOD-10067,0,2018-07-07T14:20:58.673245,2372,37400,466885,5,21000,742731698,Completed,0.9469177183
FOOD-10427,0,2018-08-11T11:14:57.213227,1791,175900,70701,,10000,742539862,Completed,0.008626843902
FOOD-10675,0,2018-09-02T18:56:29.497855,2021,44300,1484937,5,20000,742596825,Completed,0.4082377429
FOOD-10822,0,2018-09-15T11:48:41.396795,57,84700,366721,,24000,742527930,Cancelled,0.8623695
FOOD-10307,0,2018-07-30T19:03:11.359844,2838,90500,297674,5,9000,742709486,Completed,0.7497567359
FOOD-10036,0,2018-07-04T16:46:10.482476,663,51900,1094787,,9000,742758916,Cancelled,0.8080484015
FOOD-10238,0,2018-07-23T16:24:29.586128,2154,70000,1205633,5,10000,742637765,Completed,0.1019374397
FOOD-10881,0,2018-09-17T20:39:34.665660,1735,71400,1347550,,9000,742548546,Completed,0.624776807
FOOD-10840,0,2018-09-15T23:20:32.435077,1016,42200,1008214,5,7000,742587001,Completed,0.2367002785
FOOD-11052,2000,2018-09-29T14:17:07.381584,2331,23900,158214,,0,742610474,Completed,0.1352873055
FOOD-10666,0,2018-09-02T10:11:27.888124,1386,21100,1379865,,9000,742636192,Completed,0.799914046
FOOD-10150,0,2018-07-15T11:31:15.290212,1619,123000,854709,5,4000,742748094,Completed,0.6432685192
FOOD-10904,0,2018-09-18T19:11:31.449247,987,37800,805438,5,4000,742548260,Completed,0.02238552489
FOOD-10762,0,2018-09-10T18:30:12.197862,1837,61600,1542763,5,4000,742760144,Completed,0.664154906
FOOD-10773,0,2018-09-11T18:24:34.010257,1197,80600,1544551,5,9000,742589437,Completed,0.3277787469
FOOD-10145,0,2018-07-15T00:43:30.448046,2522,45100,589253,5,8000,742534610,Completed,0.5668306944
FOOD-10136,0,2018-07-14T16:03:13.336066,1384,72100,410472,,25000,742591683,Cancelled,0.8696674695
FOOD-10515,0,2018-08-19T13:39:45.953922,2902,144900,1150199,5,16000,742621769,Completed,0.4496747617
FOOD-10650,0,2018-09-01T11:31:49.978565,3,26500,463180,,0,742715352,Cancelled,0.4318455052
FOOD-10571,0,2018-08-24T20:59:32.930610,259,34500,1095259,,7000,742613832,Cancelled,0.6920236415
FOOD-10425,0,2018-08-10T20:36:02.394644,3,46800,1351793,,9000,742588236,Cancelled,0.6608128137
FOOD-10559,0,2018-08-23T21:46:57.032283,1377,28700,884440,5,10000,742721012,Completed,0.84774888
FOOD-10741,0,2018-09-09T08:19:46.115688,1528,73500,103236,5,9000,742619141,Completed,0.8773741585
FOOD-11009,0,2018-09-25T16:10:34.601696,762,28600,1050269,,2000,742739947,Completed,0.4681514049
FOOD-10940,0,2018-09-21T16:27:43.492637,1814,44600,1232372,5,4000,742702470,Completed,0.8615083734
FOOD-10020,0,2018-07-03T13:19:24.500742,2065,102500,511038,,10000,742608179,Cancelled,0.7843047845
FOOD-10565,0,2018-08-24T12:13:00.042608,1936,365800,1505030,4,20000,742526724,Completed,0.9126895424
FOOD-10747,5000,2018-09-09T15:28:57.497207,3808,167600,511038,5,11000,742526555,Completed,0.0624982341
FOOD-10563,0,2018-08-24T10:39:22.126865,2676,168000,725307,5,5000,742560888,Completed,0.06389513528
FOOD-10028,0,2018-07-03T19:03:09.631189,1535,41800,697545,5,9000,742669355,Completed,0.6293246006
FOOD-10628,0,2018-08-30T18:24:51.386421,272,110500,1514562,,10000,742677857,Cancelled,0.7444711886
FOOD-10765,5000,2018-09-10T21:06:48.984265,2706,50800,511038,,13000,742541172,Completed,0.6946474218
FOOD-10626,0,2018-08-30T16:22:02.785240,31,27400,22895,,9000,742729519,Cancelled,0.1333176912
FOOD-11045,0,2018-09-28T16:14:20.043830,2010,64500,161917,5,28000,742541160,Completed,0.9711972187
FOOD-10711,0,2018-09-06T18:15:23.741622,57,179000,352393,,9000,742620487,Cancelled,0.3736090471
FOOD-10607,0,2018-08-28T17:28:22.335642,1192,40200,1319474,5,4000,742679598,Completed,0.8795608788
FOOD-10484,0,2018-08-16T17:00:02.563219,88,63000,366528,,35000,742582839,Cancelled,0.2032037816
FOOD-10523,0,2018-08-20T15:15:05.151939,920,26100,1240387,5,9000,742691936,Completed,0.6581230308
FOOD-10105,0,2018-07-10T20:29:45.380382,14,31000,1232372,,4000,742725921,Cancelled,0.1263726998
FOOD-10755,20000,2018-09-09T19:29:49.671143,2349,89200,1194303,5,0,742596783,Completed,0.6810128772
FOOD-10022,3000,2018-07-03T13:59:02.357292,2065,83900,304856,5,21000,742645951,Completed,0.2634657621
FOOD-11065,0,2018-09-30T15:25:37.718426,170,44100,845548,,11000,742749609,Cancelled,0.5758400824
FOOD-10126,6000,2018-07-13T13:22:09.271405,3,53400,616763,,7000,742570186,Cancelled,0.4822428688
FOOD-10099,0,2018-07-10T14:23:58.654631,1953,46700,697545,5,9000,742705312,Completed,0.5701349414
FOOD-10750,0,2018-09-09T16:38:38.364357,1528,162500,675089,,9000,742550525,Completed,0.3700427915
FOOD-10835,0,2018-09-15T17:13:36.880984,781,127300,316834,5,6000,742645268,Completed,0.7647297031
FOOD-10518,0,2018-08-19T18:59:18.161182,2023,104200,630004,5,15000,742554079,Completed,0.3476057654
FOOD-10201,0,2018-07-20T18:50:49.793736,2894,65100,366721,5,11000,742553614,Completed,0.508242972
FOOD-10502,4000,2018-08-18T15:11:08.054000,80,33400,316834,,0,742577516,Cancelled,0.5666782591
FOOD-11062,0,2018-09-30T13:03:32.119740,2957,84100,805438,,7000,742722311,Completed,0.6443981447
FOOD-11013,0,2018-09-25T18:40:28.904590,1552,15700,293834,,2000,742807054,Completed,0.7536121493
FOOD-10374,0,2018-08-05T16:39:55.282892,1404,47600,62551,5,9000,742723473,Completed,0.4287817998
FOOD-10669,0,2018-09-02T13:02:36.331641,1187,38000,1240387,5,9000,742691936,Completed,0.45475433
FOOD-11008,15000,2018-09-25T16:00:07.268694,3068,34000,304856,,0,742661457,Completed,0.3101206007
FOOD-10546,0,2018-08-22T20:09:27.922743,2003,38200,1008998,,14000,742534136,Completed,0.06685475835
FOOD-10256,0,2018-07-25T16:06:52.286590,2673,105200,366528,,13000,742550050,Completed,0.3801365608
FOOD-11001,0,2018-09-24T18:08:15.839361,3229,88800,361927,,10000,200010152,Completed,0.9729815381
FOOD-10395,0,2018-08-07T14:52:58.764328,836,15200,472466,5,9000,742603023,Completed,0.09307246987
FOOD-10373,0,2018-08-05T16:16:39.158875,1859,47800,1379865,,12000,742592298,Completed,0.193119087
FOOD-11069,0,2018-09-30T17:34:04.930151,1409,34000,82880,,10000,742803700,Completed,0.2092240163
FOOD-10606,0,2018-08-28T17:18:56.488561,2741,60000,1135466,5,6000,742641984,Completed,0.3559680234
FOOD-10402,0,2018-08-08T14:30:09.119953,2249,41600,638765,5,4000,742587152,Completed,0.8350618888
FOOD-10754,0,2018-09-09T18:24:17.378936,1673,97200,1220358,,13000,742535408,Completed,0.9273146104
FOOD-10439,0,2018-08-11T20:16:56.407026,652,16000,228764,,9000,742706753,Completed,0.81519151
FOOD-10685,0,2018-09-03T14:25:56.878772,2216,78200,1387972,5,13000,742626398,Completed,0.4291698995
FOOD-10405,0,2018-08-08T20:49:07.415579,1991,49200,1351793,,4000,742588236,Completed,0.6185169948
FOOD-10725,0,2018-09-07T18:41:24.749123,1882,45200,180146,5,11000,742767245,Completed,0.556794085
FOOD-10541,5000,2018-08-22T16:21:42.888033,1933,65600,410472,,18000,742591683,Completed,0.6832146681
FOOD-10544,0,2018-08-22T18:40:45.005271,1330,39800,1406088,,16000,742641741,Completed,0.3674502819
FOOD-10569,0,2018-08-24T19:31:16.371872,1021,87800,472466,5,15000,742544603,Completed,0.01376982376
FOOD-10660,0,2018-09-01T18:17:44.285790,1120,57300,463180,5,4000,742550960,Completed,0.06062115914
FOOD-10262,0,2018-07-26T12:00:01.349485,2361,192900,1383625,5,14000,742526789,Completed,0.6202996186
FOOD-10275,0,2018-07-27T17:05:13.666530,1564,74200,697545,5,15000,742577245,Completed,0.7954512687
FOOD-10530,8000,2018-08-21T13:03:14.544609,186,56200,1089034,,0,742654369,Cancelled,0.258218452
FOOD-10053,0,2018-07-06T14:38:13.618899,5,77100,472466,,9000,742528008,Cancelled,0.7639478217
FOOD-10772,5000,2018-09-11T15:25:18.063999,1373,49400,366721,5,8000,742527921,Completed,0.3581592028
FOOD-10704,0,2018-09-05T18:47:57.835634,1942,28900,1383625,,9000,742780942,Completed,0.6402101838
FOOD-10371,5000,2018-08-05T13:31:41.429043,1716,22800,783781,,0,742703942,Completed,0.1657374011
FOOD-10349,0,2018-08-03T19:30:31.545744,1370,62800,697545,5,9000,742671779,Completed,0.104513936
FOOD-10353,0,2018-08-03T21:17:58.548156,2124,88800,472466,5,12000,742544603,Completed,0.9626468678
FOOD-10452,0,2018-08-12T19:09:25.077326,3047,93500,1379865,,9000,742586477,Completed,0.4599270546
FOOD-10175,0,2018-07-18T16:46:58.812953,1882,53200,1012995,5,16000,742769292,Completed,0.9797460695
FOOD-10054,0,2018-07-06T14:39:09.796782,1789,96600,472466,5,9000,742528008,Completed,0.2473842934
FOOD-10409,0,2018-08-09T19:47:45.046954,1755,150400,1544551,5,18000,742526884,Completed,0.7948958791
FOOD-10926,5000,2018-09-20T16:49:06.058154,3316,158200,1135466,5,1000,742641984,Completed,0.06751772096
FOOD-10385,0,2018-08-06T14:57:10.609883,6,320100,1163202,,12000,742554110,Cancelled,0.8296335127
FOOD-10361,0,2018-08-04T19:52:59.551944,2117,86400,1220358,4,10000,742570428,Completed,0.6443883804
FOOD-10308,0,2018-07-30T19:41:16.233324,1728,34400,228764,,9000,742538081,Completed,0.1062256927
FOOD-10379,0,2018-08-05T21:52:11.430316,347,45000,1383625,,9000,742587499,Cancelled,0.1435629835
FOOD-10771,0,2018-09-11T14:43:05.472941,2960,146300,675089,,9000,742586444,Completed,0.9277770092
FOOD-10239,0,2018-07-23T16:35:52.226516,2679,147000,1012995,5,9000,742680962,Completed,0.2763311669
FOOD-10101,0,2018-07-10T18:04:41.598695,2617,125700,788418,5,9000,742690135,Completed,0.2170412529
FOOD-10120,0,2018-07-12T11:31:42.136016,3872,57200,304856,,19000,742645951,Completed,0.1904910465
FOOD-10795,10000,2018-09-13T20:24:30.376645,2568,147400,128682,5,22000,742528562,Completed,0.1531813433
FOOD-10021,0,2018-07-03T13:54:39.544684,1671,101600,511038,5,10000,742608179,Completed,0.2388934972
FOOD-11030,0,2018-09-27T15:28:18.250083,668,20300,103236,,15000,742585684,Cancelled,0.6293651683
FOOD-10096,0,2018-07-10T13:33:54.899687,1376,17100,228764,5,9000,742703549,Completed,0.6183068245
FOOD-10552,0,2018-08-23T13:43:58.411195,3029,62400,352393,5,16000,742731698,Completed,0.2078040136
FOOD-10296,0,2018-07-29T13:38:45.467618,1258,23300,158214,5,4000,742610474,Completed,0.5372435876
FOOD-11024,4000,2018-09-26T20:39:55.538586,1479,21800,940042,3,0,742709959,Completed,0.3533067483
FOOD-10636,5000,2018-08-31T15:22:47.152662,3928,40000,304856,5,15000,742579072,Completed,0.9719087117
FOOD-10648,15000,2018-09-01T10:12:22.508182,2321,48000,843879,5,0,742598967,Completed,0.1029217552
FOOD-10149,0,2018-07-15T11:10:40.620913,2783,82400,854741,5,10000,742677177,Completed,0.4397309956
FOOD-10816,0,2018-09-14T19:55:55.799604,2076,50500,361927,,4000,742532381,Completed,0.1896856598
FOOD-10804,0,2018-09-14T18:17:14.054788,126,142400,361927,,12000,742537825,Cancelled,0.3110092432
FOOD-10477,0,2018-08-15T18:01:57.171183,3013,52400,304856,5,21000,742608079,Completed,0.3354313626
FOOD-10031,0,2018-07-04T11:14:30.249194,1764,107200,594262,5,9000,742531591,Completed,0.5076379228
FOOD-10602,0,2018-08-28T11:17:34.808047,3176,108000,866805,5,11000,742539856,Completed,0.7041927973
FOOD-11020,0,2018-09-26T15:48:07.424586,1287,133100,1008214,,10000,742778303,Completed,0.5359034199
FOOD-10944,0,2018-09-22T07:43:21.321743,1418,44000,366528,,9000,742537737,Completed,0.7477684596
FOOD-10328,20000,2018-08-01T18:35:10.541389,1794,125100,1194303,5,0,742596783,Completed,0.4658124698
FOOD-10233,5000,2018-07-22T20:27:43.311449,1159,29100,1096998,5,0,742652841,Completed,0.1528838848
FOOD-11066,0,2018-09-30T15:32:29.174246,1713,43200,845548,4,11000,742749609,Completed,0.01580433609
FOOD-10116,0,2018-07-11T21:39:15.263542,2099,122400,1379631,5,11000,742535392,Completed,0.7301655146
FOOD-10732,0,2018-09-08T12:13:34.724825,2303,38900,466885,5,22000,742731698,Completed,0.4081113851
FOOD-10698,0,2018-09-05T12:18:25.694815,1893,47800,960065,,4000,742641741,Completed,0.6744665477
FOOD-10550,0,2018-08-23T08:10:24.947668,2140,257600,725307,5,7000,742528002,Completed,0.2211931137
FOOD-10146,0,2018-07-15T08:23:02.382964,2997,73200,1220358,,10000,742645250,Completed,0.1202606545
FOOD-10494,0,2018-08-17T17:16:00.813755,1705,111000,1351793,,9000,742596532,Completed,0.4419306538
FOOD-10522,0,2018-08-20T12:45:18.924219,1840,57700,854709,5,5000,742661234,Completed,0.6517548386
FOOD-10453,0,2018-08-12T19:13:08.696463,2512,25200,884440,5,12000,742763083,Completed,0.1876056244
FOOD-11049,0,2018-09-28T20:01:54.902894,3006,138600,185161,,10000,742540027,Completed,0.8826066595
FOOD-10449,0,2018-08-12T13:55:58.066355,1179,25300,805438,5,4000,742641112,Completed,0.7677040372
FOOD-10313,0,2018-07-31T12:34:27.993765,1634,22900,854741,5,0,742736233,Completed,0.2628295583
FOOD-10426,0,2018-08-10T20:36:49.178251,1218,49700,1351793,,4000,742588236,Completed,0.5455061998
FOOD-10203,0,2018-07-20T22:15:05.875012,2048,25800,884440,5,9000,742749871,Completed,0.4094199803
FOOD-10742,5000,2018-09-09T11:54:36.132790,1369,92600,366721,5,5000,742529310,Completed,0.3621012578
FOOD-10905,0,2018-09-18T21:14:18.808308,1704,46900,1379865,,4000,742586477,Completed,0.8918569089
FOOD-10352,0,2018-08-03T20:22:08.328983,920,30500,884440,5,4000,742549466,Completed,0.5393742485
FOOD-10693,0,2018-09-04T19:04:09.418634,1404,112700,59565,4,9000,742596789,Completed,0.07394728282
FOOD-10595,0,2018-08-26T18:35:51.329820,1491,109500,511038,5,13000,742538622,Completed,0.8877592949
FOOD-10760,0,2018-09-10T17:55:42.559741,1291,44000,1379865,,9000,742586477,Completed,0.2501817554
FOOD-10856,0,2018-09-16T14:06:19.267336,320,88900,361927,,32000,742622470,Cancelled,0.9288566594
FOOD-10615,0,2018-08-29T13:27:22.776870,1685,307600,1383625,,13000,742534603,Completed,0.4891173922
FOOD-10672,0,2018-09-02T17:41:52.260515,3219,77500,384520,5,13000,742599975,Completed,0.1877312018
FOOD-10486,0,2018-08-16T19:36:05.851162,1416,82800,366721,5,14000,742539220,Completed,0.7702261656
FOOD-10193,0,2018-07-19T18:48:49.796684,1570,89500,532173,5,4000,742650217,Completed,0.9158152986
FOOD-10151,0,2018-07-15T12:24:14.282470,1686,55100,1392044,3,10000,742529904,Completed,0.7766842282
FOOD-10288,0,2018-07-28T19:44:32.896001,3955,59800,1514562,5,12000,742543844,Completed,0.7394392285
FOOD-10680,0,2018-09-02T20:15:15.781233,2236,46000,1347550,,20000,742604525,Completed,0.07788768957
FOOD-10713,0,2018-09-06T19:15:12.390314,1754,153900,1347550,,10000,742544599,Completed,0.2733256024
FOOD-10999,0,2018-09-24T16:36:05.248880,275,35200,849324,,9000,742689962,Cancelled,0.03585683606
FOOD-10540,0,2018-08-22T13:13:13.950448,1663,38700,815241,,10000,742577183,Completed,0.7407699554
FOOD-10837,0,2018-09-15T17:24:08.698039,2655,88100,1383625,,14000,742528069,Completed,0.1235461707
FOOD-10289,0,2018-07-28T20:00:20.174720,5,96800,843879,,15000,742570182,Cancelled,0.6661585505
FOOD-11075,0,2018-09-30T19:56:11.869682,80,76000,589253,,24000,742652540,Cancelled,0.1154503216
FOOD-10189,0,2018-07-19T12:38:15.044926,2035,50800,725307,5,0,742693438,Completed,0.08005092022
FOOD-10974,0,2018-09-23T13:26:36.248220,1427,45000,366528,,12000,742618303,Completed,0.8574515987
FOOD-10798,0,2018-09-14T12:15:13.099031,2112,40800,352393,5,4000,742530819,Completed,0.7470053353
FOOD-10407,0,2018-08-09T13:27:19.964946,1598,58900,472361,5,9000,742717320,Completed,0.7398814997
FOOD-10695,15000,2018-09-04T22:20:35.186693,951,37700,492367,5,0,200000964,Completed,0.3020000017
FOOD-10827,0,2018-09-15T12:39:36.362027,3679,52500,687194,5,2000,742538031,Completed,0.1721798536
FOOD-10618,0,2018-08-29T19:35:22.346792,1454,100200,514284,5,9000,742696532,Completed,0.9886800286
FOOD-10543,0,2018-08-22T17:59:49.440002,1920,99500,463180,5,9000,742544131,Completed,0.01687185731
FOOD-10614,0,2018-08-29T12:37:03.483717,2379,30900,103236,,16000,742531665,Completed,0.823340022
FOOD-10290,0,2018-07-28T20:01:12.532727,6082,97300,843879,5,15000,742570182,Completed,0.2030073829
FOOD-10933,0,2018-09-21T08:18:18.188198,2728,19100,193679,5,10000,742806214,Completed,0.3697624929
FOOD-10868,0,2018-09-17T10:54:22.776274,1693,27600,1351793,,6000,742541110,Completed,0.3635091004
FOOD-10411,0,2018-08-09T20:59:00.953793,92,39700,943758,,9000,742632178,Cancelled,0.07462269329
FOOD-10727,0,2018-09-07T19:59:40.421458,2021,97200,1383625,,11000,742765284,Completed,0.97646918
FOOD-10277,0,2018-07-27T22:04:34.103950,1275,73300,472466,5,10000,742531805,Completed,0.9696205094
FOOD-10617,0,2018-08-29T19:05:24.726529,1838,40200,854741,,4000,742598286,Completed,0.9273583446
FOOD-10715,0,2018-09-07T12:37:19.592717,68,102400,1481304,,8000,742528112,Cancelled,0.9489079579
FOOD-10882,0,2018-09-17T20:57:52.622719,589,34600,594262,,9000,742594499,Cancelled,0.82802975
FOOD-10329,0,2018-08-01T19:27:32.595275,3270,55400,293834,5,4000,742698715,Completed,0.2484759375
FOOD-10892,0,2018-09-18T12:43:31.010003,1846,30600,1360716,,10000,742801980,Completed,0.6506024657
FOOD-10644,0,2018-09-01T00:57:20.562818,117,155800,352393,,16000,742538073,Cancelled,0.9232956894
FOOD-10200,0,2018-07-20T15:30:33.787314,1596,47300,366528,5,13000,742550498,Completed,0.9717092702
FOOD-10174,0,2018-07-18T13:27:55.508079,1454,25600,617777,5,6000,742572714,Completed,0.2891572134
FOOD-11012,0,2018-09-25T18:28:15.448317,2445,106900,128682,,22000,742605440,Completed,0.2277304503
FOOD-10785,0,2018-09-13T09:41:01.782716,2279,177800,1505030,4,17000,742541893,Completed,0.4859088477
FOOD-10831,0,2018-09-15T13:44:01.312959,1207,18100,1472725,5,4000,742617670,Completed,0.09767282602
FOOD-10806,0,2018-09-14T18:26:34.497048,1183,38900,228764,,11000,742538081,Completed,0.559406297
FOOD-10929,0,2018-09-20T18:37:05.968244,1003,64800,439651,,13000,742793536,Cancelled,0.3410815927
FOOD-10450,0,2018-08-12T14:27:02.255500,1418,30900,472466,5,9000,742603023,Completed,0.04877846025
FOOD-10264,5000,2018-07-26T14:01:36.062980,1716,80900,366721,5,0,742716105,Completed,0.8982031193
FOOD-10970,0,2018-09-22T23:13:52.589866,1459,47500,439651,5,13000,742526895,Completed,0.8170850617
FOOD-10370,0,2018-08-05T12:25:15.823545,1946,39500,293834,5,12000,742537485,Completed,0.7235926471
FOOD-10745,10000,2018-09-09T13:40:28.743012,1344,82100,1240387,5,1000,742691936,Completed,0.3561824692
FOOD-10829,15000,2018-09-15T13:21:28.741573,1056,39200,82690,5,0,742710437,Completed,0.9781424355
FOOD-10649,0,2018-09-01T11:23:24.287754,1512,148900,949010,5,4000,742621772,Completed,0.6253529439
FOOD-11068,5000,2018-09-30T16:10:12.264990,1054,91700,785629,,0,742606960,Cancelled,0.7943834789
FOOD-10399,0,2018-08-07T20:40:27.408293,85,77500,1544551,,10000,742769292,Cancelled,0.508341874
FOOD-11015,0,2018-09-25T20:24:10.621201,2559,81500,1079631,,5000,742798546,Completed,0.6928029277
FOOD-10720,0,2018-09-07T14:41:00.047082,1802,33400,1284060,5,9000,742535238,Completed,0.5708634841
FOOD-10448,0,2018-08-12T13:46:00.911125,49,39300,1010922,,9000,742733482,Cancelled,0.8403568393
FOOD-10683,0,2018-09-03T12:47:30.934680,1540,45400,1206592,5,10000,742535159,Completed,0.1119795376
FOOD-10122,0,2018-07-12T17:32:19.959432,1233,34300,331176,5,4000,742589146,Completed,0.0745083532
FOOD-10135,0,2018-07-14T15:54:20.836713,518,72700,410472,,25000,742591683,Cancelled,0.6852548441
FOOD-10002,0,2018-07-01T12:05:29.702194,1648,65400,697545,5,2000,742533682,Completed,0.9757758888
FOOD-10285,0,2018-07-28T17:30:53.868644,12,23500,158214,,4000,742610474,Cancelled,0.7420981228
FOOD-10996,0,2018-09-24T13:43:48.885322,1095,32100,1094787,,9000,742814735,Completed,0.158344902
FOOD-10251,0,2018-07-25T10:35:09.188648,286,38900,1230166,,11000,742544436,Cancelled,0.7586853399
FOOD-10424,0,2018-08-10T19:37:13.988449,1918,73100,616763,5,5000,742559783,Completed,0.401822931
FOOD-11060,0,2018-09-30T12:30:47.633857,2181,40600,82690,,0,742641118,Completed,0.8534354775
FOOD-10521,0,2018-08-19T20:20:10.479946,2077,117100,472466,5,11000,742533976,Completed,0.6983626521
FOOD-10283,0,2018-07-28T13:48:46.964282,2782,38300,466885,5,21000,742731698,Completed,0.2038915929
FOOD-10842,0,2018-09-16T10:33:48.991344,3626,123800,352393,5,14000,742538699,Completed,0.8094314909
FOOD-10979,0,2018-09-23T14:21:10.189771,2337,69000,410472,,20000,742591683,Completed,0.5154074126
FOOD-10759,0,2018-09-10T17:01:02.039540,1202,24300,1364703,,9000,742705285,Completed,0.4773828419
FOOD-10724,0,2018-09-07T18:35:51.152211,4766,133500,384520,,13000,742784301,Completed,0.8802240968
FOOD-10155,0,2018-07-15T21:59:24.131181,33,41300,884440,,4000,742660240,Cancelled,0.1212229438
FOOD-10547,0,2018-08-22T20:39:01.569103,1507,32400,1514562,5,13000,742736028,Completed,0.8609490034
FOOD-10677,0,2018-09-02T19:28:16.740823,2483,50800,180146,5,5000,742767245,Completed,0.1567307523
FOOD-10958,0,2018-09-22T16:48:21.787868,3554,251500,1206592,,13000,742587459,Completed,0.8193406441
FOOD-10976,0,2018-09-23T13:44:13.610671,1729,31000,929284,5,4000,742637400,Completed,0.1521684018
FOOD-11028,0,2018-09-27T12:03:27.509647,1847,33600,228764,,2000,742703549,Completed,0.9375175616
FOOD-10863,0,2018-09-16T18:04:29.548916,1790,62400,1319474,5,10000,742531018,Completed,0.8866277977
FOOD-10090,0,2018-07-10T09:45:06.203975,2125,37400,1347550,,4000,742675191,Cancelled,0.1077153429
FOOD-10345,0,2018-08-03T16:38:42.204969,1079,56500,1240387,5,9000,742639682,Completed,0.1836346723
